booking_id,booking_date,user_id,flight_carrier_code,flight_origin_id,flight_dest_id,passengers,revenue
417,2024-08-28 17:13:58,39586,UA,12892,14771,3,1350.95
418,2025-05-12 04:12:43,29259,AS,14057,13930,2,946.85
419,2024-09-05 16:44:49,20724,WN,11298,13204,3,967.16
420,2025-02-21 17:47:40,36586,AS,14057,13930,1,426.94
421,2024-01-13 21:24:19,1410,DL,11433,12478,1,445.11
422,2025-10-05 15:38:23,42416,NK,11298,13204,3,522.65
423,2024-11-11 05:00:55,33932,WN,11298,12892,5,1170.73
424,2025-02-05 05:12:10,41735,AS,12892,14057,2,827.86
425,2024-05-18 00:34:53,21160,AS,14869,14771,4,1232.72
426,2025-06-28 05:09:32,34179,AA,12892,10397,4,2317.93
427,2024-08-07 16:09:37,6222,F9,14869,12892,1,172.97
428,2024-01-13 10:29:20,9546,AA,13930,11298,3,1011.85
429,2024-11-27 13:45:13,11523,AA,13204,10397,3,1750.24
430,2024-03-01 03:18:51,41739,F9,14869,12892,4,958.26
431,2025-08-18 11:47:43,3323,WN,12892,14107,5,686.98
432,2024-04-21 20:29:06,13829,NK,12892,13204,2,474.75
433,2025-03-29 08:52:38,3607,B6,13204,14107,1,338.21
434,2025-04-23 09:46:46,40636,DL,13930,12478,4,2209.82
435,2025-09-02 04:03:31,47638,AS,14771,14869,4,1922.03
436,2024-05-17 23:54:32,19809,DL,11433,12478,2,921.41
437,2025-06-03 12:25:47,10311,WN,11298,12892,4,936.83
438,2025-04-03 14:12:05,19133,B6,14107,13204,3,1270.39
439,2025-03-15 15:12:48,35658,WN,13204,11298,1,162.67
440,2024-06-04 00:15:55,31216,AS,14771,14057,4,1379.98
441,2024-02-05 21:53:39,28676,WN,11298,12892,1,257.45
442,2025-09-24 12:16:16,42413,UA,10397,12892,4,1828.17
443,2025-01-19 19:43:41,44311,AA,11298,12266,2,1017.77
444,2024-05-20 16:58:28,36061,UA,10397,13930,3,1551.59
445,2024-03-20 14:41:28,49647,DL,14869,11433,5,2990.61
446,2024-11-19 13:56:17,25849,NK,11298,13204,5,419.22
447,2024-11-24 13:50:21,7524,AS,14057,13930,3,1013.19
448,2025-02-12 17:30:39,22576,F9,13930,14869,1,246.05
449,2024-07-09 00:12:34,30726,F9,14869,13204,2,272.36
450,2024-02-27 07:04:19,47126,AS,14057,14771,3,1016.14
451,2025-06-07 11:35:55,20638,F9,14869,10397,4,627.68
452,2025-04-13 06:36:26,8230,AS,14057,13930,5,1021.15
453,2025-09-09 09:56:18,21545,F9,12892,14869,4,650.76
454,2024-12-06 22:47:40,49792,AS,14771,14057,5,1333.64
455,2025-10-18 14:03:15,27102,AS,12892,14057,2,894.82
456,2024-09-29 08:26:39,33935,UA,14771,12266,1,243.13
457,2025-02-09 13:36:52,24492,UA,12892,14771,3,1069.0
458,2025-10-09 21:44:16,5479,NK,13204,12478,3,605.96
459,2024-07-09 10:20:49,17966,WN,13204,12892,1,186.07
460,2025-01-25 21:59:01,23953,UA,10397,12892,1,427.13
461,2025-04-10 22:21:28,14063,AS,14869,14771,2,905.87
462,2024-02-15 11:19:43,2779,F9,13930,14869,4,592.41
463,2025-08-24 07:42:03,19959,DL,11193,12892,3,1806.99
464,2024-12-04 02:31:53,35472,NK,11298,13204,2,240.37
465,2025-04-20 03:00:22,6361,AA,12478,11298,3,997.76
466,2025-10-31 20:33:29,10725,AA,13204,10397,4,1213.46
467,2025-05-11 23:17:47,9618,UA,12892,14771,5,1978.23
468,2025-06-08 09:46:22,34909,DL,12266,10397,4,2369.88
469,2024-04-08 06:23:34,43005,B6,12478,13204,4,1494.23
470,2024-09-16 21:47:38,30835,B6,12892,12478,5,1707.64
471,2025-10-24 06:26:34,16941,DL,10397,12892,1,360.33
472,2025-02-07 22:16:18,39906,B6,12478,14107,5,2134.91
473,2024-12-13 22:07:59,6141,WN,13303,12478,3,781.7
474,2025-05-18 08:26:41,2061,F9,14869,13930,2,311.21
475,2024-10-02 22:24:36,24397,DL,11433,12478,5,1956.58
476,2024-08-02 10:05:06,8577,UA,12266,12892,4,2474.31
477,2024-11-22 14:01:31,21192,UA,13930,14771,5,2309.94
478,2024-12-07 07:16:11,12729,NK,12892,13204,3,391.72
479,2025-02-22 11:44:48,37361,AS,14057,14771,1,350.31
480,2024-03-07 11:14:28,46655,WN,13204,12892,5,891.03
481,2025-03-03 01:38:45,7331,AA,12892,14107,2,953.56
482,2024-11-22 01:43:43,47257,WN,14107,12892,1,264.02
483,2025-09-17 22:16:05,23368,DL,14869,11433,4,1498.75
484,2024-01-24 23:42:24,17716,NK,14107,13204,2,224.66
485,2025-02-20 05:24:06,23556,DL,14869,11433,4,1639.02
486,2025-03-17 05:01:00,24788,B6,13204,14107,4,1358.48
487,2024-01-14 16:47:04,9123,WN,11298,13204,3,622.51
488,2024-01-12 23:58:47,12123,UA,14771,13930,2,620.2
489,2025-07-30 00:55:11,42918,UA,12266,13930,5,1613.72
490,2024-06-25 13:43:01,5668,WN,12892,14107,3,811.25
491,2024-03-19 01:51:12,22059,UA,13930,12478,3,819.24
492,2024-02-27 22:41:52,7594,AA,13930,11298,5,2722.23
493,2025-03-29 18:59:54,46768,UA,14771,12266,1,632.5
494,2025-09-25 08:29:18,38343,B6,12892,12478,2,614.42
495,2024-08-17 00:08:59,35975,UA,13930,14771,2,932.3
496,2025-02-04 00:27:48,15883,F9,10397,14869,5,831.05
497,2024-02-03 14:05:30,39761,AA,12478,13930,3,1288.5
498,2024-06-14 17:30:11,36047,NK,10397,13204,5,649.16
499,2024-08-02 04:13:55,36657,NK,12892,13204,2,425.56
500,2025-05-27 05:09:59,7729,DL,11433,12478,3,1256.4
501,2024-07-17 05:30:56,40170,F9,14869,13204,4,1000.39
502,2024-09-04 12:51:08,49127,WN,12266,13204,3,366.11
503,2024-10-21 10:48:06,45997,B6,13204,14107,3,1000.46
504,2024-11-15 00:40:31,2272,NK,12478,13204,3,730.13
505,2025-08-16 09:22:35,45772,WN,10397,13204,1,185.39
506,2024-04-19 20:38:07,36222,NK,12478,13204,3,585.1
507,2025-07-10 18:17:05,27265,AS,14057,14771,3,1457.52
508,2024-06-07 05:55:19,31772,NK,12892,11298,4,328.49
509,2025-05-21 16:43:14,33353,DL,10397,12892,5,1908.65
510,2024-12-19 11:43:17,37045,NK,13204,12892,3,247.21
511,2024-04-04 02:59:44,14510,DL,10397,13303,1,597.32
512,2025-01-21 22:14:21,42665,NK,13204,12892,3,318.69
513,2024-04-03 01:38:31,20375,AA,12478,11298,5,2838.05
514,2024-03-12 10:07:43,41945,AA,12892,14107,4,2253.54
515,2024-05-09 16:13:48,48812,AA,12478,11298,4,1013.33
516,2024-11-17 01:35:45,18050,F9,11298,14107,4,381.41
517,2024-08-12 05:50:11,46171,NK,12478,13204,5,1298.11
518,2025-08-04 14:51:47,21661,UA,14771,13930,4,1658.02
519,2024-04-01 18:52:32,47477,WN,13204,12892,4,1010.14
520,2025-08-07 00:00:10,49860,UA,10397,12892,3,1602.16
521,2025-02-24 15:52:11,32811,UA,12266,13930,4,2233.96
522,2024-02-13 13:41:04,31762,WN,13303,12478,4,669.95
523,2025-03-09 16:36:55,28713,AA,12892,10397,2,736.27
524,2024-04-06 08:39:12,21061,AS,14771,13930,5,2111.95
525,2024-11-09 11:56:38,25786,AA,11298,12892,2,632.82
526,2024-01-31 02:21:46,35622,DL,15016,10397,4,2103.48
527,2025-07-22 14:14:03,36779,NK,13204,12478,2,186.41
528,2025-09-26 01:06:37,23809,DL,11433,12478,1,626.99
529,2025-04-28 00:07:22,3813,B6,12478,13204,5,1395.66
530,2025-06-20 22:09:12,24297,NK,10397,13204,3,660.36
531,2025-04-18 07:53:08,15784,NK,12478,13204,4,614.48
532,2025-02-18 10:56:09,22570,WN,13204,12892,1,314.94
533,2024-12-19 23:31:34,31643,AS,12892,14771,1,292.08
534,2024-08-19 08:29:18,8919,DL,10397,12892,3,1948.32
535,2024-11-01 10:12:11,37923,AS,12892,14771,5,1376.11
536,2024-01-16 02:30:59,46810,F9,13930,14869,1,101.86
537,2025-08-17 11:45:23,3410,DL,10397,12892,2,1143.75
538,2024-11-23 18:47:51,24534,UA,12478,13930,5,2853.03
539,2025-09-13 23:18:25,15091,AA,13204,10397,2,645.08
540,2024-02-26 12:31:36,26112,NK,13204,14107,5,559.27
541,2025-08-21 23:03:01,25553,B6,13204,12478,5,1199.08
542,2024-05-06 15:22:18,14157,AA,12478,11298,3,1076.21
543,2025-10-12 22:25:38,18825,AS,14771,13930,4,1376.61
544,2024-03-24 14:34:24,15426,NK,10397,13204,1,114.87
545,2025-06-13 22:29:35,19250,WN,12892,11298,5,821.07
546,2024-09-18 05:53:43,9124,F9,14869,10397,3,360.34
547,2024-09-01 11:40:44,14893,F9,12892,14869,4,1030.9
548,2024-08-14 21:30:57,46520,B6,13204,14107,1,350.05
549,2024-06-12 15:52:09,48020,UA,10397,13930,1,563.03
550,2024-09-13 22:04:55,3571,B6,10397,12478,4,1270.14
551,2024-10-05 10:28:19,33319,WN,12892,14107,2,574.65
552,2024-05-18 21:15:15,27886,F9,14869,10397,3,538.48
553,2024-05-26 09:32:46,29647,WN,10397,13204,5,1246.82
554,2024-02-03 01:27:52,36261,UA,13930,12478,2,1189.21
555,2025-09-18 01:38:09,34248,AS,14771,14869,2,665.95
556,2025-08-04 12:13:36,11828,B6,10397,12478,5,1697.56
557,2025-04-03 09:39:25,15507,F9,12892,14869,2,277.65
558,2024-04-01 01:48:19,43367,UA,12266,13930,5,3072.58
559,2024-07-03 09:19:48,47091,AS,14057,13930,5,1797.93
560,2025-08-25 13:06:35,7914,UA,12478,13930,2,506.72
561,2025-05-28 21:40:46,17880,NK,12892,11298,3,252.16
562,2024-09-28 14:52:02,24817,AA,13930,11298,2,975.66
563,2025-07-28 03:09:52,39639,F9,12892,14869,4,875.63
564,2024-04-13 12:21:55,25430,DL,11433,13930,3,1715.44
565,2024-12-24 08:33:47,8662,F9,13930,14869,2,533.93
566,2024-11-07 06:01:51,21998,B6,13204,14107,2,495.28
567,2025-04-06 11:40:00,4690,B6,12478,12892,5,1248.37
568,2024-01-25 19:41:30,8953,B6,13204,12478,5,1363.32
569,2025-08-06 19:19:17,10829,AA,11298,12892,4,1970.47
570,2025-07-10 12:54:23,4446,AS,14057,14771,4,1283.47
571,2025-01-04 01:09:46,42655,DL,10397,13303,5,1455.92
572,2024-06-09 09:58:05,29565,DL,10397,12892,4,1875.36
573,2024-08-30 01:10:52,48335,F9,13930,14869,1,257.8
574,2024-05-13 18:47:14,21258,F9,14869,13204,1,273.78
575,2024-02-05 23:19:30,41159,AA,12892,14107,4,1789.48
576,2024-10-24 10:24:46,2508,B6,13204,14107,2,529.97
577,2024-08-02 11:28:57,12758,B6,12478,14771,3,882.44
578,2025-06-28 14:56:52,9318,NK,10397,13204,1,150.03
579,2025-01-07 00:40:11,18417,AS,14057,12892,5,2401.33
580,2025-01-24 11:00:53,28478,WN,12892,11298,5,1715.35
581,2024-11-27 21:39:50,23114,WN,13204,11298,5,920.21
582,2025-05-21 17:05:06,24277,WN,13303,12478,5,792.3
583,2025-05-29 20:48:38,47280,AS,12892,14771,2,491.05
584,2025-07-21 22:24:38,13367,NK,11298,13204,1,94.97
585,2025-09-27 13:59:31,37522,WN,10397,13204,1,290.33
586,2025-08-14 03:08:14,1143,UA,13930,12478,2,914.1
587,2024-11-23 17:51:57,19531,F9,11298,14107,2,356.73
588,2024-01-23 05:48:10,7995,NK,13204,10397,3,733.07
589,2024-04-23 18:07:32,10968,F9,14869,13204,1,184.83
590,2025-08-10 11:13:11,49946,B6,14107,13204,2,878.59
591,2025-10-29 09:17:23,10557,WN,10397,13204,5,1393.37
592,2024-10-22 05:51:23,41554,DL,11193,12892,3,1922.91
593,2025-03-22 23:09:15,16534,WN,12892,11298,5,607.55
594,2024-08-20 10:28:17,7841,F9,14869,12892,2,409.88
595,2024-01-23 20:36:34,9974,B6,13204,14107,5,1442.99
596,2025-02-12 05:48:29,29267,AS,14869,14771,3,761.13
597,2024-08-12 20:57:31,43383,AA,12892,14107,2,1153.36
598,2025-06-16 22:58:42,16979,WN,10397,13204,1,244.78
599,2024-06-24 17:38:15,39395,AA,13204,10397,4,1316.15
600,2025-01-23 03:10:49,36082,WN,12892,14107,4,554.26
601,2025-09-25 10:32:46,41918,NK,13204,10397,2,205.42
602,2025-07-15 19:05:16,14971,UA,12892,14771,5,2449.94
603,2024-12-05 09:59:17,11092,F9,12892,14869,4,460.67
604,2024-06-13 22:31:39,42881,WN,12892,14107,2,309.53
605,2025-08-05 01:09:32,39475,AA,12892,14107,3,1677.37
606,2025-03-01 14:29:23,3181,AA,13930,12892,4,1836.89
607,2025-09-09 09:46:13,37789,DL,13930,12478,4,1884.54
608,2025-09-14 04:54:30,24285,NK,11298,13204,1,160.69
609,2025-06-08 15:57:04,16940,UA,13930,12478,1,272.05
610,2024-10-12 15:12:27,18477,NK,12478,13204,5,736.39
611,2024-12-26 11:28:40,6788,WN,14107,12892,5,1090.96
612,2025-10-18 01:52:21,19761,WN,11298,13204,1,127.22
613,2025-05-28 01:36:07,29117,DL,15016,10397,2,905.99
614,2025-07-29 04:33:06,38964,F9,10397,14869,1,209.75
615,2025-06-07 22:53:33,8196,AA,11298,13204,3,1097.31
616,2025-03-29 15:38:45,28950,F9,14107,11298,4,625.32
617,2024-01-04 10:51:17,45249,AS,12892,14771,3,614.53
618,2025-09-11 17:20:10,10425,B6,14107,13204,5,1580.3
619,2024-05-30 16:28:14,43811,DL,11193,12892,1,536.01
620,2025-04-01 07:26:30,12373,DL,11433,12478,1,419.74
621,2025-06-27 11:29:09,31826,DL,14869,11433,4,2492.59
622,2025-01-19 04:46:29,6060,DL,10397,12892,1,437.21
623,2024-11-09 15:40:07,37886,F9,14107,11298,5,463.41
624,2024-04-07 07:51:58,19177,AS,14869,14771,4,1203.23
625,2024-11-30 13:07:08,11532,DL,10397,15016,4,1208.8
626,2025-06-25 07:56:16,40108,F9,14869,13930,1,235.71
627,2024-03-05 03:56:33,7096,AS,12892,14771,3,624.37
628,2024-12-30 12:46:46,35602,B6,13204,14107,1,320.99
629,2025-04-17 11:20:31,14519,UA,12892,14771,2,703.16
630,2025-03-27 09:35:53,12376,WN,13303,12478,5,1644.95
631,2024-09-19 23:11:02,17003,DL,10397,12892,2,652.51
632,2025-04-13 09:50:36,31864,UA,14771,12266,3,1874.68
633,2024-01-04 05:21:18,32711,F9,12892,14869,1,195.7
634,2025-10-09 23:47:09,5995,WN,11298,12892,1,267.34
635,2025-07-09 06:18:05,27375,B6,13204,14107,1,386.74
636,2025-02-17 19:15:17,8798,B6,13204,12478,3,936.98
637,2025-04-09 22:31:43,27559,B6,14107,13204,5,1238.73
638,2025-05-25 05:33:47,27536,AS,14057,14771,3,963.54
639,2024-08-27 06:36:24,24532,UA,12266,12892,1,350.67
640,2024-12-03 16:33:47,15789,F9,14869,10397,4,721.88
641,2024-07-31 17:07:33,9687,AS,14869,14771,2,955.5
642,2025-05-04 12:39:36,26334,UA,12892,14771,3,1681.34
643,2024-07-08 22:56:25,28031,F9,14107,11298,4,1046.33
644,2024-05-29 21:55:41,31825,DL,10397,12892,4,1905.21
645,2024-09-10 11:30:11,44381,AA,11298,13204,4,1409.49
646,2025-03-23 14:35:18,9836,F9,12892,14869,4,467.7
647,2024-06-09 19:11:57,24337,AA,12478,11298,1,260.34
648,2024-09-16 16:15:51,34709,NK,13204,12478,4,842.1
649,2025-06-09 19:27:30,23868,AA,11298,12892,1,537.75
650,2025-04-15 18:34:43,12220,B6,12892,12478,1,210.17
651,2025-06-12 02:54:25,30661,DL,13930,12478,3,920.7
652,2025-06-14 16:56:50,9971,DL,13930,12478,3,1868.2
653,2025-09-16 11:48:36,39101,DL,10397,13303,4,2129.46
654,2024-07-10 19:04:39,29004,DL,10397,15016,2,1170.39
655,2024-12-25 15:47:54,26427,DL,14869,11433,1,462.56
656,2025-04-20 23:21:49,24688,UA,13930,14771,5,2491.83
657,2025-10-20 23:55:01,14046,AS,14057,14771,2,816.5
658,2024-02-12 07:37:55,2140,UA,12892,14771,3,1725.33
659,2025-03-22 16:32:10,28310,B6,12478,12892,5,1211.06
660,2024-05-28 16:25:22,10790,AS,14771,14869,4,1340.95
661,2025-02-17 01:45:39,29233,AS,14771,12892,5,1940.87
662,2024-03-26 02:47:44,10135,WN,11298,13204,4,874.38
663,2025-05-10 05:06:23,40837,B6,12478,12892,4,1308.31
664,2025-01-02 22:38:36,19055,B6,12478,10397,5,1815.66
665,2024-01-01 15:35:34,7410,NK,12478,13204,3,335.17
666,2025-02-12 08:59:34,39646,NK,12478,13204,3,558.29
667,2024-01-08 19:40:33,30632,F9,14869,12892,1,138.94
668,2024-05-11 11:29:33,15202,UA,13930,14771,1,544.95
669,2024-06-21 05:02:33,16627,DL,11433,13930,2,1110.84
670,2024-09-14 08:02:31,10980,AA,12478,13930,4,1638.12
671,2025-04-21 03:47:58,33089,NK,10397,13204,5,711.68
672,2024-10-16 19:38:45,49449,NK,13204,12892,5,993.41
673,2025-07-27 18:49:12,27320,AA,13930,12892,1,249.58
674,2025-08-31 10:21:03,25983,AA,13930,11298,5,1284.87
675,2025-07-21 14:20:37,18238,DL,11433,13930,4,2275.46
676,2025-07-05 21:31:47,4420,NK,13204,12892,1,107.73
677,2025-01-29 02:57:43,5377,WN,11298,12892,4,1130.25
678,2025-07-10 21:38:12,30375,NK,10397,13204,3,427.33
679,2024-01-22 11:04:20,44727,UA,14771,13930,3,1915.77
680,2024-08-25 05:19:02,6742,WN,12266,13204,2,275.18
681,2024-09-18 12:19:35,19656,UA,14771,13930,3,1832.88
682,2025-08-04 00:59:39,20183,AA,13930,12892,5,1652.34
683,2024-08-03 04:37:16,34249,UA,12892,14771,1,344.51
684,2024-07-09 23:05:27,14347,AA,11298,12266,4,2452.9
685,2025-01-16 20:49:15,8401,B6,12478,13204,3,901.08
686,2024-05-22 12:12:36,37059,AA,13930,11298,5,2588.65
687,2024-04-20 14:37:17,45924,F9,12892,14869,4,469.88
688,2025-03-02 20:02:23,1644,AS,14057,14771,4,850.1
689,2024-04-18 18:31:54,6361,NK,14107,13204,4,990.87
690,2025-06-03 04:06:06,15956,DL,12266,10397,5,1856.95
691,2024-05-21 08:03:24,41184,UA,10397,12892,5,1561.62
692,2024-10-28 11:35:26,42508,B6,12478,14107,2,882.51
693,2024-01-12 05:45:38,1375,WN,13204,11298,4,548.48
694,2024-12-09 02:50:45,5607,F9,14869,10397,3,522.2
695,2024-05-24 01:11:28,24883,DL,10397,15016,3,1309.66
696,2024-12-07 16:00:43,32927,UA,14771,12266,2,513.13
697,2024-01-31 22:02:39,34619,NK,12478,13204,4,649.05
698,2024-04-03 13:45:57,29035,F9,14869,12892,1,189.34
699,2025-01-22 17:27:12,46729,AA,12892,14107,3,1328.19
700,2024-12-05 15:30:56,48788,B6,12478,14771,3,1127.89
701,2025-01-11 05:15:12,42996,NK,13204,12478,2,486.54
702,2024-05-20 09:52:01,43678,B6,12892,12478,5,1625.66
703,2024-11-01 22:45:06,12772,NK,10397,13204,2,502.82
704,2025-04-24 18:48:08,45079,WN,13204,12892,4,646.62
705,2024-11-18 14:34:30,36958,AA,13204,10397,1,248.58
706,2025-04-26 07:01:55,48732,AA,12478,13930,2,551.25
707,2024-03-25 20:05:53,1796,WN,14107,12892,1,271.42
708,2024-09-05 07:46:09,47498,AA,11298,13204,1,365.99
709,2025-06-21 03:06:38,23651,DL,10397,12892,3,1674.36
710,2024-10-02 06:55:37,10218,F9,14869,10397,3,600.71
711,2024-02-16 12:42:57,37065,UA,10397,12892,2,747.06
712,2024-10-06 19:48:45,39333,B6,12478,10397,4,1360.57
713,2025-07-24 14:58:58,23477,B6,12892,12478,4,876.3
714,2024-07-18 02:23:20,2322,WN,13204,11298,3,932.25
715,2025-09-13 00:50:05,29133,WN,12892,11298,2,509.15
716,2025-02-09 06:31:13,32500,DL,13930,12478,4,2491.82
717,2025-09-26 13:17:55,47163,WN,12892,14107,5,931.03
718,2024-12-14 04:26:17,12829,UA,12266,12892,3,1300.49
719,2025-08-27 00:45:34,14598,DL,10397,13303,1,593.62
720,2025-10-17 16:08:44,26555,AS,14057,12892,2,845.56
721,2024-05-03 19:25:29,18977,AS,12892,14057,2,497.88
722,2025-01-24 20:24:55,6644,DL,10397,15016,2,792.99
723,2025-08-23 00:55:25,16231,AS,14771,12892,2,940.15
724,2024-02-23 23:43:47,21330,WN,11298,12892,1,181.36
725,2024-12-30 12:37:25,38366,AS,14057,14771,5,2333.28
726,2025-04-25 18:28:58,23598,AA,12892,10397,4,2022.94
727,2025-10-09 09:32:18,17721,F9,14869,10397,2,227.66
728,2024-05-15 16:09:14,43370,UA,10397,12892,2,836.36
729,2024-08-19 23:22:17,1606,UA,12892,14771,1,249.39
730,2024-12-16 10:55:57,7273,F9,14107,11298,4,639.26
731,2024-04-11 19:08:54,9783,UA,10397,12892,3,1752.95
732,2025-06-29 11:24:41,44840,UA,12892,14771,5,3022.0
733,2025-07-18 13:37:53,44759,WN,12266,13204,2,609.71
734,2024-06-27 01:42:43,6056,UA,12478,13930,1,571.35
735,2024-09-18 20:20:43,24157,B6,12892,12478,4,882.29
736,2024-04-09 08:35:28,8992,F9,13930,14869,5,524.56
737,2025-10-01 14:04:12,37888,AS,14771,14869,4,1756.57
738,2024-03-19 06:54:26,45803,AS,14771,12892,2,733.9
739,2025-10-18 20:35:09,30781,NK,14107,13204,3,579.15
740,2025-07-13 01:54:46,18675,B6,13204,12478,4,802.87
741,2024-12-25 03:10:45,28996,DL,12266,10397,2,584.27
742,2024-08-22 10:32:42,20380,NK,13204,10397,1,247.01
743,2024-11-30 13:15:28,31229,DL,15016,10397,5,2231.83
744,2025-03-30 07:18:42,1382,AS,14771,12892,5,2433.71
745,2025-07-17 06:07:03,44750,DL,10397,13303,2,985.38
746,2025-08-25 04:46:12,10781,UA,14771,12266,4,1335.87
747,2025-05-06 11:06:39,30048,UA,13930,12478,3,1597.54
748,2024-11-27 06:37:19,30354,NK,13204,14107,4,434.18
749,2024-05-10 11:35:43,24166,DL,13930,12478,2,1198.16
750,2025-05-25 04:15:33,6036,AS,14869,14771,5,2378.16
751,2025-07-22 08:05:04,26568,AS,14771,13930,1,219.58
752,2024-01-14 17:32:27,1601,NK,12892,11298,5,1088.63
753,2024-10-06 04:51:27,39012,F9,14869,12892,5,608.67
754,2024-05-13 11:13:06,49854,WN,14107,12892,3,596.03
755,2024-01-29 12:06:15,12241,B6,12478,13204,5,1317.12
756,2025-05-04 04:48:06,3914,F9,14107,11298,2,348.89
757,2024-06-25 18:19:44,36720,AA,12478,11298,1,283.55
758,2024-07-21 12:22:08,46759,DL,13930,12478,1,572.86
759,2024-07-13 15:03:40,16219,B6,12478,14771,4,1085.39
760,2024-11-02 20:14:23,19364,AS,14057,14771,1,412.57
761,2025-10-17 21:20:52,16462,B6,13204,12478,3,737.95
762,2024-05-24 19:47:31,25059,AA,11298,12892,4,1293.1
763,2024-12-05 20:39:16,8881,B6,14107,13204,5,1899.35
764,2025-10-27 23:52:28,9439,WN,13204,11298,4,1002.94
765,2024-08-13 04:31:16,20684,NK,11298,13204,4,488.03
766,2025-03-04 23:38:12,47283,UA,12892,14771,4,960.1
767,2024-07-09 16:02:43,12913,UA,12266,12892,2,1001.07
768,2024-03-01 02:41:19,23655,F9,10397,14869,2,320.38
769,2024-10-26 13:07:13,24658,NK,12478,13204,1,125.39
770,2024-03-23 10:40:18,49854,B6,12478,13204,4,760.23
771,2024-07-21 09:41:19,49956,NK,12892,13204,3,374.18
772,2024-08-27 02:21:15,28772,DL,11433,12478,2,922.72
773,2025-01-06 02:12:34,39575,AS,12892,14057,1,336.74
774,2024-08-25 02:28:42,16737,WN,11298,12892,1,180.85
775,2024-01-18 04:30:11,13863,UA,10397,12892,2,787.86
776,2024-03-05 17:51:35,10871,WN,13204,11298,3,1020.08
777,2025-08-08 21:33:51,14069,AA,12892,10397,1,475.62
778,2025-03-09 02:44:16,38416,F9,14869,12892,4,640.1
779,2025-06-17 03:03:00,15611,DL,10397,13303,1,538.29
780,2025-08-20 09:40:39,16122,UA,13930,14771,4,1873.03
781,2024-05-18 05:48:32,14429,NK,12478,13204,2,403.91
782,2024-01-06 04:48:58,8824,AA,13930,11298,4,968.6
783,2024-07-09 06:48:30,16810,F9,12892,14869,3,444.02
784,2025-01-08 12:05:41,27172,AS,14771,13930,2,942.9
785,2025-10-16 23:52:30,7995,B6,12478,13204,3,984.17
786,2025-05-20 02:22:55,34368,AS,14771,12892,2,926.58
787,2024-04-24 03:10:09,22925,WN,12892,11298,3,371.56
788,2024-01-02 15:47:04,19861,DL,10397,12892,1,472.68
789,2025-09-01 15:19:03,15143,F9,10397,14869,5,922.08
790,2024-10-03 01:34:19,3636,F9,14869,12892,2,508.77
791,2025-10-27 16:46:15,15021,WN,11298,13204,3,367.52
792,2025-06-28 06:20:49,6816,AA,12892,10397,2,1182.43
793,2025-10-23 17:47:28,10008,AA,13930,12892,1,391.28
794,2025-02-25 23:16:28,8070,NK,14107,13204,1,199.06
795,2025-06-30 02:30:51,41947,AS,14771,12892,3,957.89
796,2024-10-20 04:28:43,10433,B6,14107,13204,5,1299.21
797,2025-06-03 04:15:39,29363,DL,14869,11433,1,570.57
798,2024-05-07 21:23:00,28796,AA,12478,13930,2,880.72
799,2025-10-08 03:43:20,24314,UA,13930,12478,2,732.6
800,2024-05-11 21:37:58,41784,B6,12478,13204,2,620.11
801,2024-10-30 17:06:05,12934,NK,11298,13204,1,188.3
802,2024-06-24 09:45:15,37070,F9,12892,14869,2,200.96
803,2024-03-18 19:43:24,22677,AS,14869,14771,1,416.18
804,2025-09-08 21:24:10,30237,WN,11298,13204,5,856.95
805,2025-03-12 14:18:33,22721,WN,11298,12892,4,689.93
806,2025-02-18 05:42:37,39802,F9,14869,10397,3,496.52
807,2024-06-09 16:35:53,19571,NK,13204,12478,4,691.04
808,2025-07-04 09:04:48,45915,NK,11298,13204,1,156.49
809,2024-08-27 01:16:27,35970,WN,12892,11298,3,546.26
810,2024-03-02 03:39:40,36956,NK,11298,13204,3,491.91
811,2024-07-10 04:24:20,33537,UA,12892,14771,4,2057.43
812,2024-11-02 17:32:46,6438,UA,12266,12892,4,1584.79
813,2025-07-18 18:14:48,33802,AS,14057,12892,3,1172.6
814,2024-05-18 04:25:55,33810,WN,11298,13204,2,497.48
815,2024-02-15 06:01:21,43048,B6,12478,14771,1,381.7
816,2024-08-02 21:39:09,32038,WN,12266,13204,1,151.05
817,2025-08-05 11:15:59,33698,F9,10397,14869,3,411.49
818,2024-07-15 04:41:40,19365,NK,12478,13204,2,319.8
819,2025-10-22 11:47:39,12188,AS,14771,13930,4,1629.6
820,2025-04-22 22:03:12,44904,UA,12266,13930,2,1212.79
821,2025-06-10 22:12:16,18708,NK,13204,12892,3,584.7
822,2024-06-07 01:46:37,31576,NK,12478,13204,2,453.48
823,2025-03-20 07:06:52,27774,F9,11298,14107,4,1053.69
824,2024-05-15 15:04:41,18314,AS,14057,12892,3,618.7
825,2025-06-19 23:51:58,37984,DL,10397,15016,4,1048.94
826,2024-05-02 21:47:58,33498,F9,14107,11298,4,850.04
827,2024-09-06 15:27:42,1120,DL,10397,13303,1,552.78
828,2025-01-10 14:12:26,16509,NK,14107,13204,3,573.3
829,2025-04-28 09:30:04,11955,F9,14869,10397,1,204.92
830,2025-06-28 13:16:48,48043,AA,13204,10397,3,1545.34
831,2024-07-13 06:59:50,35887,F9,14869,13204,2,524.39
832,2025-05-10 06:43:45,11540,AS,14057,14771,4,1903.58
