FlightDate,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,Distance,Cancelled
2024-11-14,WN,14771,11298,44,58,1791,0
2025-03-16,UA,14771,11433,22,17,2065,0
2025-04-06,B6,12266,11298,-8,-14,2072,0
2024-05-04,UA,14771,15016,7,24,2187,0
2025-10-06,NK,14057,11298,106,118,2980,0
2024-03-18,F9,14771,13303,51,68,1312,0
2024-05-26,WN,12478,13204,42,41,1398,0
2025-04-01,NK,11433,13930,99,89,1234,1
2025-06-20,WN,13204,14057,32,41,1120,0
2025-01-04,B6,14057,12892,56,64,1253,0
2024-08-16,F9,14771,14057,29,25,1819,0
2025-09-11,F9,13303,12266,47,65,2233,0
2024-06-20,F9,14771,13204,77,76,869,0
2024-12-17,WN,13204,14771,6,18,1660,0
2024-06-08,WN,15016,12478,65,64,1259,0
2024-10-24,F9,14771,12478,38,38,968,0
2025-04-22,NK,13930,13303,48,48,1013,0
2024-03-21,NK,11298,12892,75,90,569,0
2024-09-30,UA,15016,11193,26,40,2946,0
2024-11-26,DL,11433,12478,0,15,1194,0
2025-11-30,B6,13204,14107,30,26,1228,0
2024-09-02,WN,13204,11298,53,61,2849,0
2025-01-14,F9,12266,13303,81,101,1085,0
2024-05-02,AS,13303,14057,-10,5,2584,0
2024-12-11,AS,11298,14771,9,15,1969,0
2025-05-06,NK,14057,13204,2,3,1597,0
2025-11-28,B6,13930,12478,61,62,1791,0
2024-05-01,UA,12892,11298,0,-7,2863,0
2024-11-12,DL,11193,14057,26,25,257,0
2025-07-28,NK,14869,15016,-2,-2,1077,0
2024-12-16,UA,14771,11193,55,51,2323,0
2024-09-11,DL,10397,12266,4,16,993,0
2025-07-21,UA,13204,14771,13,32,2855,0
2024-07-06,WN,11433,12266,42,48,1298,0
2024-02-29,UA,14771,15016,35,32,1430,0
2025-07-15,WN,13303,10397,30,36,1013,0
2025-06-24,UA,14057,13303,24,29,841,0
2025-07-23,DL,11193,14057,31,43,2418,0
2025-06-15,DL,11193,11298,43,40,1758,0
2024-01-15,AS,14869,15016,36,49,1102,0
2024-05-22,UA,12478,14771,-9,-15,1342,0
2025-07-10,DL,14771,13204,31,39,429,0
2025-03-15,B6,11433,12892,9,-1,1420,0
2025-01-02,F9,11433,14057,73,79,821,0
2024-10-16,DL,12478,14869,-5,-1,884,0
2024-03-03,UA,14869,12892,60,73,2905,0
2025-09-11,AA,14107,11298,-5,4,961,0
2025-10-16,WN,12266,11193,56,58,221,0
2025-04-03,AS,13930,14057,39,32,875,0
2024-04-09,B6,14107,11193,20,28,1810,0
2024-05-18,NK,14057,13204,81,96,2037,0
2025-04-09,NK,12478,15016,93,96,2813,0
2024-07-04,B6,11193,12266,60,56,2143,0
2024-08-12,DL,14771,11433,24,18,1095,0
2024-03-08,AA,11193,12892,9,5,723,0
2025-01-20,B6,13204,12478,52,64,266,0
2024-02-12,B6,12892,11193,71,72,2553,0
2025-05-12,AS,13303,11433,-10,-4,2514,0
2025-03-01,F9,13930,12478,96,90,1334,0
2024-04-18,WN,14869,11193,77,95,612,0
2024-11-01,DL,12892,14057,18,28,538,0
2025-03-22,DL,13303,14771,7,8,447,0
2024-05-28,NK,12266,10397,-2,15,1884,1
2024-02-24,WN,12892,11298,9,19,832,0
2025-06-26,F9,12478,12266,23,18,1369,0
2024-06-20,AA,12478,14869,22,39,407,0
2025-11-03,UA,13204,14771,34,30,818,0
2025-02-06,DL,12266,13930,22,31,1406,0
2024-01-06,AA,14057,12478,18,23,1289,0
2025-08-11,NK,15016,12266,68,87,2713,0
2024-07-07,AS,14771,13930,45,36,2706,0
2024-01-07,DL,10397,14057,3,-7,1941,0
2025-07-07,F9,12266,14057,23,27,1054,0
2024-03-06,UA,14771,11298,6,8,1606,0
2025-10-06,B6,10397,11193,8,22,614,0
2025-09-23,WN,10397,14057,76,66,1137,0
2025-11-08,DL,11433,11298,30,23,2297,0
2025-04-30,DL,12478,13303,21,31,2711,0
2024-07-28,UA,13930,14771,13,4,1295,0
2025-10-01,UA,11193,14107,45,63,1583,0
2025-11-15,NK,15016,14869,11,2,1446,0
2024-06-23,F9,12478,14107,75,92,648,0
2025-03-11,DL,11433,13303,22,17,1347,0
2025-09-05,DL,14107,12892,17,21,2304,0
2025-09-17,F9,12478,13303,47,44,1340,0
2024-08-01,B6,14107,13930,15,9,1293,0
2024-01-20,WN,11298,15016,36,51,1041,0
2025-04-02,AA,11193,11433,53,72,1273,0
2024-09-27,DL,15016,11193,29,34,1346,0
2025-09-14,DL,14057,13930,43,43,2473,0
2024-03-07,NK,12266,13303,99,106,2077,0
2025-07-04,DL,11193,12478,23,36,2352,0
2025-03-30,DL,13303,11193,-1,16,2441,0
2024-07-27,NK,12266,12478,34,42,1263,0
2025-03-08,WN,14869,13204,30,41,645,0
2024-09-04,NK,13303,13204,89,101,841,0
2025-04-08,B6,15016,13303,39,58,356,0
2024-01-09,NK,13204,12478,17,13,1202,0
2024-04-20,WN,11298,12892,9,19,2381,0
2024-02-22,AS,11298,12892,0,9,1022,0
2024-05-31,UA,14869,12892,-4,5,288,0
2025-03-12,AS,14771,12266,36,27,2020,0
2025-05-19,WN,11298,11433,8,28,968,0
2024-04-28,F9,12478,13930,80,95,2722,0
2024-11-22,F9,14869,11433,45,36,1954,0
2024-07-13,AS,13204,14869,2,11,783,0
2024-08-09,UA,12892,14107,-2,-8,2889,0
2024-12-11,F9,13204,13303,95,101,2061,0
2025-10-05,WN,10397,11193,62,63,1257,0
2024-08-02,B6,11193,10397,11,1,550,0
2025-11-27,F9,13930,11193,14,5,1694,0
2025-11-08,AS,10397,14869,41,46,1278,0
2025-05-29,AS,11433,12478,23,32,352,0
2024-07-25,AS,12478,13303,12,16,2896,0
2024-11-03,B6,11433,14057,34,52,480,0
2025-03-18,WN,14869,13204,78,80,2388,0
2025-01-06,UA,15016,13930,38,28,1074,0
2025-06-08,F9,12266,11433,39,53,865,0
2025-06-02,F9,11433,11298,-2,8,2329,0
2025-10-03,B6,13303,11433,44,50,372,0
2025-05-03,AS,15016,14771,-3,14,1851,0
2025-06-17,AA,14771,10397,32,42,2754,0
2024-01-06,UA,12266,15016,16,16,1914,0
2024-10-07,UA,12266,12892,5,20,969,0
2025-07-01,F9,14771,12478,3,15,434,0
2024-08-10,AA,12892,14771,58,65,2946,0
2025-05-06,AA,12892,13204,18,15,2470,0
2024-10-22,AS,14869,12266,36,55,316,0
2025-06-23,DL,14869,13204,39,29,889,0
2024-08-12,WN,14057,13303,27,32,2910,0
2025-01-29,NK,11298,13204,46,43,2808,0
2024-09-20,AA,13204,11193,55,48,2955,0
2024-12-10,F9,15016,13303,92,82,1707,0
2024-04-19,DL,12478,11193,16,18,2290,0
2025-02-04,B6,15016,12478,13,31,424,0
2025-07-08,NK,14869,14057,76,71,682,0
2025-10-02,AA,10397,14107,2,-5,2475,0
2024-10-14,DL,12266,13930,11,6,2238,0
2024-01-31,WN,12892,15016,15,11,1178,0
2025-04-09,UA,11193,11433,25,37,2158,0
2024-12-19,AA,14057,11433,1,-5,980,1
2024-09-06,NK,12478,11193,29,32,1595,0
2025-02-06,AA,10397,11433,55,55,2723,0
2024-12-05,AS,14771,10397,46,47,688,0
2025-01-31,B6,14869,14771,54,54,1332,0
2024-01-31,F9,14771,14869,11,12,1584,0
2025-04-08,AA,14771,14869,51,65,1545,0
2025-05-29,F9,14107,10397,85,88,1028,0
2025-09-25,NK,11298,10397,34,24,871,0
2025-02-15,B6,14771,10397,39,56,953,0
2024-07-25,NK,14771,12892,34,42,1738,0
2025-01-30,UA,12892,15016,9,7,2498,0
2025-08-01,WN,12266,12478,24,21,1805,0
2024-01-29,AA,12892,13204,-3,15,849,0
2024-03-24,B6,13930,14107,13,19,256,0
2025-03-22,AA,13204,13303,30,26,2148,0
2024-08-07,WN,12892,14057,79,84,2880,0
2024-06-24,DL,12478,14057,20,20,599,0
2025-01-02,NK,13930,13204,85,90,2345,0
2024-05-23,B6,12478,13930,-2,-9,1137,0
2025-01-19,F9,11433,11298,-2,17,1481,0
2024-02-23,DL,15016,11193,14,32,1207,0
2025-04-05,DL,14869,14771,24,23,229,0
2024-09-10,F9,14057,12266,39,56,1929,0
2025-06-20,B6,11433,11298,50,55,2419,1
2024-05-31,DL,12892,11298,20,10,2740,0
2025-08-01,NK,12892,13303,24,37,330,0
2025-06-03,B6,14771,14107,7,1,745,0
2025-08-20,DL,12478,11298,3,0,1239,0
2025-04-18,NK,12478,10397,7,5,2175,0
2024-10-11,UA,14771,14057,-10,-16,736,0
2025-06-29,WN,12478,13204,70,88,1851,0
2025-02-21,WN,12892,14771,60,53,2180,0
2024-04-16,F9,11433,11298,64,73,1521,0
2024-12-03,NK,12478,11193,91,100,408,0
2025-02-16,AS,11298,13930,18,8,2081,0
2025-01-24,UA,13303,14869,49,66,1216,0
2025-05-20,AS,14057,11298,21,14,709,0
2025-04-04,AS,14057,13204,6,-3,597,0
2024-05-27,WN,11193,13930,26,42,480,1
2024-12-29,B6,11298,12266,-10,6,2536,0
2024-11-02,F9,11193,14057,67,72,696,0
2025-10-10,DL,10397,13204,-8,1,2279,0
2024-08-02,NK,14771,15016,82,79,297,0
2024-10-18,B6,12478,12266,50,69,1184,0
2025-01-16,UA,14057,10397,37,52,919,0
2024-08-29,B6,11193,13204,43,53,1497,0
2024-05-02,AS,10397,14107,38,30,1156,0
2024-08-30,F9,14057,12478,86,97,1263,0
2024-07-21,NK,14107,14057,52,58,1681,0
2024-02-26,NK,14869,13204,104,110,634,0
2024-12-29,DL,13303,11298,44,59,1322,0
2024-05-29,AA,14057,12266,48,56,2087,0
2025-02-06,F9,14771,14107,43,46,1160,0
2024-06-20,AA,11298,12892,34,51,507,0
2025-05-22,NK,15016,11193,-1,-4,1782,0
2025-05-09,DL,15016,12266,45,64,2645,0
2025-05-08,UA,14771,13930,8,19,2227,0
2025-07-28,AA,10397,14869,51,53,1376,0
2024-09-06,NK,14869,14057,17,9,399,0
2024-01-28,WN,11433,13303,22,40,1435,0
2024-02-19,WN,12892,14107,43,55,520,0
2024-08-31,F9,14057,14107,71,63,340,0
2025-01-23,B6,10397,11193,68,64,2019,0
2025-07-26,WN,15016,14869,72,90,1151,0
2025-03-09,AS,14869,13204,9,23,877,0
2024-08-09,NK,12478,13930,84,88,2671,0
2025-03-10,UA,14869,12892,45,39,2904,0
2024-10-01,AS,14869,11298,15,14,474,0
2025-05-08,DL,11193,14057,-9,0,2063,0
2025-11-12,DL,11433,14771,-3,-5,2877,0
2025-03-29,F9,15016,13930,48,62,1079,0
2024-07-26,UA,14771,13204,36,41,947,0
2025-10-11,WN,14869,14107,16,14,850,0
2024-07-16,B6,10397,11433,53,67,727,0
2025-09-08,AA,12478,14771,26,33,1083,0
2025-09-05,UA,11433,12266,56,73,599,0
2024-12-28,WN,12892,14107,40,35,1099,0
2025-03-22,NK,11193,11298,101,95,1103,0
2024-12-09,F9,15016,14057,61,76,2515,0
2024-01-10,DL,13930,14107,11,15,340,0
2024-02-12,WN,13204,14057,50,49,2176,0
2025-04-17,F9,15016,14869,-1,13,2258,0
2024-09-28,DL,11298,11193,23,38,1069,0
2024-11-23,AS,14057,12892,9,18,913,0
2025-05-04,NK,13930,11433,63,55,443,0
2024-10-08,B6,11433,15016,4,-5,2116,0
2025-11-03,AS,14107,13204,-9,-18,2094,0
2025-04-23,B6,11433,12892,64,79,1150,0
2024-12-18,AA,11193,14869,62,59,2213,0
2024-05-26,WN,14107,14771,3,21,1989,0
2024-06-15,F9,14057,10397,84,88,648,0
2025-06-26,DL,13303,13204,27,18,1846,0
2024-07-20,WN,13204,10397,24,40,2223,0
2025-02-08,AS,15016,11298,1,-8,2752,0
2024-02-04,NK,14057,12266,81,82,200,0
2024-07-25,NK,10397,11433,3,-3,567,0
2024-07-17,AA,14771,12478,34,48,1676,0
2024-09-05,NK,13204,14107,113,107,1058,0
2025-07-01,AA,14107,14869,36,42,1665,0
2024-12-02,B6,14057,15016,15,15,944,0
2025-01-17,UA,12892,13930,40,49,515,0
2024-01-20,AS,15016,12266,45,50,624,0
2025-03-18,DL,12478,14771,6,11,1990,0
2025-07-23,NK,13930,11193,14,9,479,0
2024-04-06,F9,14057,14771,41,61,1330,0
2024-03-22,NK,12266,13930,119,110,488,0
2024-04-27,AS,12892,10397,29,25,2606,0
2024-09-06,AA,12266,11298,17,36,2869,0
2024-09-23,NK,12266,10397,87,95,841,0
2024-09-22,AS,14771,11193,34,44,2480,0
2025-02-04,DL,11298,14869,40,45,1567,0
2025-03-16,UA,12266,11193,56,71,2124,0
2024-03-17,AA,12266,12892,39,38,2301,0
2024-02-16,F9,14057,11433,8,18,485,0
2024-01-22,UA,14057,13303,36,42,2858,0
2024-12-28,B6,12478,14057,7,14,1009,0
2025-02-07,UA,10397,13204,25,23,1644,0
2025-03-19,UA,14107,10397,2,5,2967,0
2024-04-24,DL,14771,13930,13,20,1351,0
2024-08-13,WN,14869,14107,70,86,2063,0
2025-11-04,UA,13204,13303,40,46,2193,0
2024-04-19,WN,14107,14869,79,94,1654,0
2024-08-05,B6,12478,14057,65,61,784,0
2025-01-11,AS,15016,14869,45,49,2532,0
2024-11-05,WN,10397,11433,-5,4,1850,0
2025-11-20,NK,10397,15016,14,4,1795,0
2024-10-15,NK,11298,10397,8,22,869,0
2024-10-27,AS,12266,10397,40,32,681,0
2025-07-27,B6,14107,11433,60,63,2627,0
2025-04-13,NK,12892,14107,86,80,2255,0
2024-05-05,AA,14057,13930,-5,5,2967,0
2024-08-05,F9,11298,10397,79,90,284,0
2024-12-25,AA,14771,14057,-9,-1,2273,0
2025-03-29,B6,13204,14107,-10,-6,2267,0
2025-06-01,AS,10397,14057,48,55,2764,0
2024-03-15,NK,12478,14057,55,57,2606,0
2025-11-14,UA,14771,11298,4,-6,743,0
2025-02-10,AS,14869,12892,3,22,1332,0
2024-05-20,AA,12478,13303,33,37,2375,0
2025-03-25,AS,14107,13930,3,0,2068,0
2025-10-23,DL,11433,12892,7,0,676,0
2025-08-06,B6,14869,13303,72,82,1834,0
2025-04-13,AS,13930,14869,1,6,826,0
2024-05-15,DL,14107,11193,24,33,2590,0
2025-03-02,B6,13204,13303,4,4,370,0
2025-02-16,AA,14107,11298,9,0,328,0
2025-03-24,AA,12892,12266,65,57,1783,0
2025-06-17,F9,12892,14057,15,18,1010,0
2024-11-26,DL,13930,10397,17,32,628,0
2024-12-14,AA,11433,12478,65,56,2174,0
2024-08-07,DL,10397,15016,1,-6,1553,0
2025-10-31,NK,11298,14057,13,33,813,0
2024-10-14,WN,11433,12892,-3,-8,1991,0
2024-08-31,UA,10397,13204,14,26,800,0
2024-06-13,UA,10397,14107,-7,9,2778,0
2024-04-02,UA,12892,11193,41,59,1019,0
2024-05-10,B6,11298,14771,-3,-8,358,0
2024-02-28,AA,13303,14107,37,49,2788,0
2024-12-23,F9,12892,11298,27,46,799,0
2024-10-25,DL,11193,15016,45,40,2409,0
2025-02-12,F9,12266,14771,49,68,481,0
2024-03-23,UA,15016,10397,8,24,2714,0
2025-11-21,NK,11433,13303,93,90,1991,0
2024-08-24,UA,12892,11193,-8,3,2297,0
2025-11-11,NK,12266,11298,61,75,2514,0
2024-08-14,WN,14869,10397,33,34,2270,0
2024-05-27,NK,11298,12266,118,137,615,0
2025-04-13,AS,14107,15016,38,48,2446,0
2025-07-28,DL,12478,12266,9,19,1219,0
2024-01-03,F9,13204,11193,87,91,1059,0
2025-01-14,B6,10397,11298,67,85,523,0
2024-11-03,F9,11298,11193,100,116,1407,0
2025-05-08,AA,14107,15016,39,37,837,0
2025-11-16,NK,11433,11298,4,13,1718,0
2024-01-16,AS,14057,10397,6,15,2554,0
2024-11-11,UA,14869,14107,15,22,1650,0
2024-11-02,B6,13303,12478,74,87,1302,0
2025-08-19,UA,12478,10397,18,22,2232,0
2024-07-24,DL,11193,14869,13,15,2313,0
2025-11-25,F9,14771,12892,96,116,892,0
2024-04-29,AS,13303,11433,18,9,2067,0
2025-09-17,F9,14771,13303,76,86,221,0
2024-05-28,F9,11193,12478,30,33,841,0
2024-06-05,UA,14057,11433,7,26,2627,0
2025-01-30,AA,11298,12266,17,28,2053,0
2024-07-31,F9,10397,13204,94,113,1751,0
2025-08-24,AA,14057,12266,65,63,1659,0
2024-08-13,AS,13930,10397,21,29,2066,0
2025-06-04,AS,13930,13303,-2,-9,1778,0
2024-09-22,F9,11193,14869,47,51,521,0
2024-03-07,AS,12892,11298,37,39,2755,0
2024-04-13,WN,13930,12892,64,78,1336,0
2025-03-12,AS,14771,12266,46,61,1655,0
2025-10-14,F9,14771,13204,36,47,2634,0
2024-06-29,F9,11298,15016,63,64,1338,0
2024-12-29,UA,11193,13930,1,2,2173,1
2024-05-16,WN,11298,12266,6,12,2403,0
2024-11-22,UA,14107,11298,25,20,2710,0
2025-03-28,B6,15016,12478,18,22,420,0
2025-06-10,NK,14057,10397,100,120,1480,0
2025-07-08,F9,14869,10397,74,85,1313,0
2024-05-12,DL,14771,11298,1,8,2502,0
2024-03-22,UA,13204,11193,49,39,2618,0
2024-03-25,WN,13303,12266,69,69,2822,0
2024-06-21,UA,12892,11298,16,24,2602,0
2024-01-09,WN,11193,13303,34,41,1629,0
2025-02-06,WN,13303,13930,15,29,1266,0
2025-09-09,F9,11298,14107,64,61,466,0
2025-04-05,UA,11433,14869,51,64,1969,0
2024-09-10,NK,10397,12478,30,32,750,0
2024-12-26,NK,14771,13303,119,129,1700,0
2025-05-11,B6,13204,15016,10,22,2778,0
2024-01-13,NK,13303,11433,118,128,2680,0
2025-02-25,F9,14771,11193,55,63,2082,0
2024-06-24,F9,14771,14057,13,27,2155,0
2024-06-06,DL,15016,12266,7,2,2644,0
2024-09-23,UA,12478,10397,9,26,1470,0
2025-09-06,NK,14771,14057,15,21,2441,0
2024-10-11,F9,11298,14057,23,21,1248,0
2024-01-05,F9,13930,14771,43,48,444,0
2024-01-30,B6,15016,14107,34,53,2343,0
2025-09-25,UA,13303,11193,4,10,592,0
2025-05-28,WN,11433,10397,31,34,1182,0
2025-11-02,DL,11298,11193,24,15,1902,0
2024-07-30,AS,10397,13930,-10,9,1159,0
2024-01-22,DL,14107,13930,36,41,544,0
2024-08-19,F9,12266,13930,55,51,862,0
2024-08-12,AA,11193,15016,49,44,2060,1
2025-10-10,AS,14771,11193,30,50,1948,0
2025-03-20,UA,14869,13930,40,58,1106,0
2024-05-26,WN,12892,15016,77,94,487,0
2024-03-21,UA,12266,15016,41,49,592,0
2024-03-18,F9,14869,13303,21,38,1618,0
2024-04-17,AS,11193,14107,12,10,1487,0
2024-10-30,F9,14869,10397,31,30,2571,0
2024-08-19,AS,13303,13204,3,5,1945,1
2024-06-09,NK,12266,14107,67,74,2061,0
2025-09-01,NK,13930,14869,106,105,221,0
2024-12-14,DL,13930,12266,13,30,2681,0
2025-10-27,DL,13930,11193,37,53,556,0
2025-07-25,AS,12266,14771,41,56,338,0
2024-04-24,NK,15016,14771,7,2,2311,0
2024-09-17,WN,14869,11433,2,-1,2117,0
2024-01-27,AS,10397,14869,14,25,2198,0
2024-05-21,WN,15016,11193,19,39,1806,0
2025-04-05,AA,15016,13204,-10,0,2031,0
2025-12-01,NK,11433,14869,62,80,2555,0
2024-04-20,AS,11298,10397,33,47,1691,0
2025-09-25,F9,14771,14107,90,85,2108,0
2025-01-16,AS,12266,11433,26,44,2082,0
2024-10-02,NK,14057,13204,70,66,1032,0
2024-05-18,WN,14057,14869,38,29,1235,0
2024-01-17,NK,13303,11298,28,48,952,0
2024-02-24,B6,10397,14869,63,57,2272,0
2024-08-05,AS,12892,12266,-7,-12,973,0
2025-09-13,WN,13303,12478,2,10,2280,0
2024-01-18,DL,11193,12266,41,40,1869,0
2024-05-02,DL,14107,11193,-8,-18,2137,0
2024-07-26,UA,13303,14057,27,33,2066,0
2024-01-19,AS,13303,13930,25,25,632,0
2024-03-26,WN,12266,11298,77,95,2861,0
2025-06-16,AS,15016,13204,42,50,2596,0
2025-10-14,DL,12892,13303,40,32,863,0
2025-01-26,UA,10397,14869,32,28,2861,0
2024-11-05,DL,11193,14771,16,16,2402,0
2025-06-29,DL,12478,10397,8,3,1597,0
2025-01-01,NK,11433,11193,45,60,2618,0
2025-01-30,NK,11433,12478,71,68,1778,0
2024-02-16,AA,14057,11193,11,15,928,0
2024-11-04,F9,12892,11433,11,17,975,0
2024-12-14,DL,14771,13930,20,27,461,0
2024-10-02,NK,10397,12478,21,36,2841,0
2024-09-03,DL,14771,13204,44,50,1327,0
2025-04-08,WN,14057,15016,32,29,828,0
2024-11-08,AS,13303,15016,27,26,2410,0
2025-05-16,AS,12892,10397,12,5,777,0
2024-05-01,F9,13204,15016,10,19,604,0
2024-05-26,AA,14869,13930,26,28,1102,0
2024-09-17,DL,13303,15016,-5,-6,2314,0
2025-10-24,UA,11193,11298,10,12,1873,0
2025-10-13,AS,13303,12892,44,48,655,0
2025-03-21,WN,11193,13204,57,53,490,0
2024-07-28,F9,12478,11193,11,11,239,0
2025-07-03,UA,14869,13204,14,11,1470,0
2024-10-16,DL,13930,12478,14,28,1276,0
2024-01-11,B6,11298,13930,62,70,2212,0
2025-09-11,UA,11193,15016,46,37,834,0
2025-01-19,AS,13204,13930,12,31,2218,0
2025-01-30,DL,11433,13930,3,14,1649,0
2025-09-14,DL,11193,11298,28,31,1426,0
2024-10-04,F9,14869,12478,4,23,2789,0
2025-03-04,AA,13303,13930,7,25,790,0
2025-06-18,NK,13204,11433,107,102,2404,0
2025-03-25,NK,12892,12478,48,38,250,0
2025-09-26,B6,14057,14107,53,63,1623,0
2025-02-16,B6,11298,12478,5,7,720,0
2024-06-15,WN,11433,15016,-1,5,1985,1
2024-05-02,NK,10397,11433,40,33,2734,0
2025-03-10,AS,14107,14869,28,18,608,0
2025-05-22,UA,13204,12266,9,21,1983,0
2025-03-02,F9,11433,13930,82,72,1155,0
2024-12-12,WN,13204,14869,54,60,1666,0
2024-05-02,F9,14107,15016,40,57,2281,0
2025-03-17,UA,12478,10397,-8,-15,1432,0
2024-05-27,AA,12266,12892,10,15,1140,0
2025-10-27,B6,12266,14869,19,13,1368,0
2025-02-20,B6,11433,13930,10,8,2653,0
2025-01-10,AS,14771,15016,49,44,920,1
2025-07-02,AS,14107,12478,20,34,825,0
2024-08-21,UA,14107,11193,56,67,2605,0
2025-11-11,UA,10397,12266,-4,12,367,0
2025-06-04,F9,11298,12266,13,23,1067,0
2024-11-01,UA,13930,14771,56,74,2184,0
2025-11-23,F9,11298,10397,88,85,1275,1
2024-05-14,UA,12892,12478,32,40,2482,0
2024-06-25,DL,14107,11433,31,47,418,0
2024-12-19,AS,13930,13303,45,46,2783,0
2024-04-19,WN,13303,11433,12,8,885,0
2024-09-30,DL,15016,11433,10,5,618,0
2025-02-21,UA,13930,12266,3,13,2728,1
2025-05-17,B6,11298,14057,15,11,207,0
2024-05-29,DL,14107,12892,42,62,1155,0
2024-07-01,B6,11433,11193,1,-2,1683,0
2024-07-31,NK,14107,14057,60,66,2367,0
2024-12-06,F9,13204,14107,-3,-7,756,0
2025-09-03,F9,11298,14107,38,29,721,0
2025-02-24,AS,11433,14771,35,49,495,0
2025-08-02,WN,14771,12892,-5,-12,2600,0
2024-10-17,B6,12478,14107,40,47,1966,0
2025-11-25,B6,12892,13930,14,14,2497,0
2024-07-08,DL,13204,13303,19,13,562,0
2024-12-31,F9,10397,15016,-3,-3,1796,0
2024-11-21,AS,13204,12892,38,28,679,0
2025-03-21,AS,14869,13930,4,0,966,0
2024-03-18,AA,14771,13303,40,55,2997,0
2025-03-05,AA,13930,11298,51,42,2056,0
2024-03-10,F9,13930,14869,100,92,1349,0
2024-09-24,B6,14869,11193,42,57,2510,0
2025-11-04,AS,11193,11298,39,56,1936,0
2024-12-24,F9,13204,11298,47,39,867,0
2025-05-10,B6,14057,13204,73,90,1557,0
2024-10-17,DL,14869,11298,5,4,2410,0
2024-10-09,AS,14057,14771,41,60,469,0
2025-07-01,B6,13303,10397,65,76,1803,0
2025-01-25,B6,12266,11298,25,20,1410,0
2024-02-10,AA,12266,14107,6,8,1095,0
2025-02-07,F9,14771,12478,84,103,1058,0
2025-10-16,AS,14057,14107,4,21,2904,0
2024-10-17,NK,13303,14057,94,95,1518,0
2025-03-22,UA,12266,14869,23,23,2585,0
2024-09-30,DL,10397,14107,21,40,872,0
2024-05-22,F9,12478,13204,97,101,2657,0
2025-02-14,WN,13930,10397,10,23,2026,0
2025-10-19,AA,15016,11298,56,67,1768,0
2025-06-23,AS,12266,14057,7,4,1489,0
2024-06-01,UA,13303,14869,49,44,2726,0
2025-09-02,NK,12892,14107,64,63,2947,0
2024-02-09,WN,12478,14771,54,61,700,0
2025-08-20,F9,14057,14107,53,71,433,0
2024-12-23,AA,12266,14869,1,19,1139,0
2024-01-04,B6,14107,12478,37,49,2032,0
2025-10-14,AA,10397,12892,33,39,2892,0
2025-05-16,B6,13204,12266,66,71,1289,0
2024-11-16,B6,12266,11298,49,53,2038,0
2025-02-08,DL,14107,12478,27,36,1148,0
2025-02-08,F9,13204,11298,-3,7,2055,0
2025-02-04,B6,13204,14869,-9,-3,1139,0
2025-01-27,F9,11193,11433,37,45,1973,0
2024-06-15,UA,14771,11298,5,17,1396,0
2024-10-17,AS,11193,13303,47,60,561,0
2024-02-28,NK,11193,12266,20,31,364,0
2025-08-28,B6,12892,14057,39,55,1474,0
2025-08-07,AS,11433,12478,43,61,1818,0
2025-10-11,B6,13930,11193,60,52,2428,0
2024-07-17,AA,13930,14771,3,4,2647,0
2025-03-28,B6,14869,11298,46,53,1900,0
2025-09-07,UA,12478,14057,-3,-13,2431,0
2024-05-18,WN,14107,12266,75,71,1875,0
2025-04-29,UA,14869,10397,-2,3,2386,0
2025-06-26,DL,12478,14107,2,-4,2903,0
2024-07-03,F9,12478,13930,70,88,2685,0
2024-07-04,F9,14771,11433,41,56,2802,0
2024-02-25,WN,11298,13303,43,59,2723,0
2025-03-22,B6,14107,11298,41,31,341,0
2025-09-03,AA,14057,12266,2,18,2533,0
2025-09-12,B6,13303,12892,74,65,252,0
2024-08-16,B6,12478,14057,2,2,447,0
2025-07-11,AS,12266,14869,22,35,2328,0
2024-11-29,AS,15016,14107,48,65,747,0
2025-11-20,B6,15016,11433,75,95,2503,0
2025-11-06,B6,11193,12266,-1,13,2667,0
2025-03-16,B6,13303,13204,19,33,2909,0
2025-05-17,WN,12478,14107,8,5,1210,0
2025-01-31,UA,13204,11193,48,53,2211,0
2025-09-17,NK,11193,12478,45,62,2998,0
2024-12-15,DL,14057,12266,22,25,2195,0
2025-05-02,NK,14057,12266,-1,-9,370,0
2024-07-20,B6,14771,11193,18,27,2632,0
2024-04-07,AA,14771,12892,23,31,2501,0
2025-11-17,AA,11193,13204,61,65,1513,0
2024-06-12,B6,13303,13204,17,33,553,0
2024-01-18,B6,14771,13204,14,4,2076,0
2024-10-20,UA,14107,14869,60,56,2164,0
2025-10-17,DL,11193,12478,-7,1,2351,0
2025-02-18,WN,15016,14107,9,10,1141,0
2025-04-16,UA,11433,12892,-7,-3,1753,0
2024-01-25,DL,13930,15016,25,34,2620,0
2025-07-17,DL,11298,13930,37,49,2192,0
2024-11-15,AA,12478,11433,2,2,2797,0
2024-12-01,AS,14057,12892,49,53,1248,0
2024-10-02,DL,13303,13930,33,45,875,0
2025-03-13,DL,13204,13303,21,39,2158,0
2024-11-09,DL,13204,12266,3,14,1821,0
2025-04-28,B6,12478,12266,38,38,1783,0
2025-10-22,F9,11298,14107,90,92,2565,0
2024-10-12,AS,10397,14107,28,45,291,0
2024-04-19,WN,14869,13204,62,57,2099,0
2025-06-15,UA,12892,13930,6,14,2153,0
2024-01-07,WN,13204,11298,17,12,1379,0
